month,year,lineName,station,feePassenger,freePassenegr,totalPassenger
201508,2015,4호선,신용산,325619,348871,674490
201508,2015,4호선,삼각지,107533,141849,249382
201508,2015,4호선,숙대입구,390071,383551,773622
201508,2015,4호선,서울역,272132,542040,814172
201508,2015,4호선,회현,592792,642781,1235573
201508,2015,4호선,명동,1027125,1131371,2158496
201508,2015,4호선,충무로,746974,790249,1537223
201508,2015,4호선,동대문역사문화공원,600036,550129,1150165
201508,2015,4호선,동대문,540882,545301,1086183
201508,2015,4호선,혜화,1114452,1191139,2305591
201508,2015,4호선,한성대입구,365716,341912,707628
201508,2015,4호선,성신여대입구,635639,579932,1215571
201508,2015,4호선,길음,631181,586243,1217424
201508,2015,4호선,미아사거리,779180,745395,1524575
201508,2015,4호선,미아,404101,354850,758951
201508,2015,7호선,하계,471201,440230,911431
201508,2015,7호선,중계,349872,310401,660273
201508,2015,7호선,노원,512403,564343,1076746
201508,2015,7호선,마들,263482,236328,499810
201508,2015,7호선,수락산,324439,315058,639497
201508,2015,7호선,도봉산,279198,256604,535802
201508,2015,7호선,장암,75162,34578,109740
201508,2015,6호선,봉화산(서울의료원),212807,196566,409373
201508,2015,6호선,화랑대,300213,220564,520777
201508,2015,6호선,태릉입구,114062,129748,243810
201508,2015,6호선,석계,294384,300373,594757
201508,2015,6호선,돌곶이,208766,185510,394276
201508,2015,6호선,상월곡,140358,124910,265268
201508,2015,6호선,월곡,280134,262486,542620
201508,2015,6호선,고려대,219823,209309,429132
201508,2015,6호선,안암,296997,303874,600871
201508,2015,6호선,보문,196711,170696,367407
201508,2015,6호선,창신,72706,57389,130095
201508,2015,6호선,동묘앞,186738,187211,373949
201508,2015,6호선,신당,174137,178750,352887
201508,2015,6호선,청구,83916,83913,167829
201508,2015,6호선,약수,78610,79981,158591
201508,2015,6호선,버티고개,55084,51462,106546
201508,2015,6호선,한강진,157650,190254,347904
201508,2015,6호선,이태원,451001,522893,973894
201508,2015,6호선,녹사평(용산구청),209247,228135,437382
201508,2015,6호선,삼각지,193142,148444,341586
201508,2015,6호선,효창공원앞,164830,154113,318943
201508,2015,6호선,공덕,421383,413973,835356
201508,2015,6호선,대흥,176017,184889,360906
201508,2015,6호선,광흥창,208942,199815,408757
201508,2015,6호선,상수,269343,324651,593994
201508,2015,6호선,합정,336011,321926,657937
201508,2015,6호선,망원,262807,277878,540685
201508,2015,6호선,마포구청,306092,263667,569759
201508,2015,6호선,월드컵경기장,162968,182777,345745
201508,2015,6호선,디지털미디어시티,353751,388417,742168
201508,2015,6호선,증산,226642,207888,434530
201508,2015,6호선,새절,295660,275601,571261
201508,2015,6호선,구산,176990,117913,294903
201508,2015,6호선,연신내,17,0,17
201508,2015,6호선,독바위,61474,64965,126439
201508,2015,6호선,불광,132849,127498,260347
201508,2015,6호선,역촌,75335,92829,168164
201508,2015,6호선,응암,393147,374552,767699
201508,2015,5호선,마천,116787,115309,232096
201508,2015,5호선,거여,154853,143922,298775
201508,2015,5호선,개롱,153183,151133,304316
201508,2015,5호선,오금,88906,89187,178093
201508,2015,5호선,방이,154130,156477,310607
201508,2015,5호선,올림픽공원,177477,176857,354334
201508,2015,5호선,둔촌동,289803,286562,576365
201508,2015,5호선,상일동,252828,207040,459868
201508,2015,5호선,고덕,181358,180353,361711
201508,2015,5호선,명일,177909,175425,353334
201508,2015,5호선,굽은다리,221869,213769,435638
201508,2015,5호선,길동,154812,162112,316924
201508,2015,5호선,강동,449066,372186,821252
201508,2015,5호선,천호,473113,504393,977506
201508,2015,5호선,광나루,351832,313803,665635
201508,2015,5호선,아차산,330919,309864,640783
201508,2015,5호선,군자,258665,287372,546037
201508,2015,5호선,장한평,422811,421737,844548
201508,2015,5호선,답십리,377266,338414,715680
201508,2015,5호선,마장,126481,118323,244804
201508,2015,5호선,왕십리(성동구청),118340,150180,268520
201508,2015,5호선,행당,188396,161298,349694
201508,2015,5호선,신금호,111927,109492,221419
201508,2015,5호선,청구,88501,87812,176313
201508,2015,5호선,동대문역사문화공원,70178,85295,155473
201508,2015,5호선,을지로4가,94700,107406,202106
201508,2015,5호선,종로3가,272059,273173,545232
201508,2015,5호선,광화문,944201,980602,1924803
201508,2015,5호선,서대문,390170,400127,790297
201508,2015,5호선,충정로,108390,109631,218021
201508,2015,5호선,애오개,150597,150707,301304
201508,2015,5호선,공덕,306970,328887,635857
201508,2015,5호선,마포,350271,372911,723182
201508,2015,5호선,여의나루,339814,365505,705319
201508,2015,5호선,여의도,551600,632476,1184076
201508,2015,5호선,신길,75192,85376,160568
201508,2015,5호선,영등포시장,152785,169213,321998
201508,2015,5호선,영등포구청,74588,74430,149018
201508,2015,5호선,양평,143026,142865,285891
201508,2015,5호선,오목교,666500,722567,1389067
201508,2015,5호선,목동,452149,475701,927850
201508,2015,5호선,신정,352621,273279,625900
201508,2015,5호선,까치산,697293,648266,1345559
201508,2015,5호선,화곡,691207,632046,1323253
201508,2015,5호선,우장산,375588,363428,739016
201508,2015,5호선,발산,249431,249847,499278
201508,2015,5호선,마곡,72351,58695,131046
201508,2015,5호선,송정,237439,228396,465835
201508,2015,5호선,김포공항,204660,180896,385556
201508,2015,5호선,개화산,134355,123176,257531
201508,2015,5호선,방화,163500,155277,318777
201508,2015,수인선,송도,82622,82635,165257
201508,2015,수인선,연수,86669,83439,170108
201508,2015,수인선,원인재,89691,94191,183882
201508,2015,수인선,남동인더스파크,46776,51045,97821
201508,2015,수인선,호구포,69138,71452,140590
201508,2015,수인선,인천논현,120999,125397,246396
201508,2015,수인선,소래포구,96791,89841,186632
201508,2015,수인선,월곶,58037,52619,110656
201508,2015,수인선,달월,1533,1258,2791
201508,2015,경춘선,춘천,64119,57310,121429
201508,2015,경춘선,남춘천,77675,84251,161926
201508,2015,경춘선,김유정,17234,19925,37159
201508,2015,경춘선,강촌,30145,24156,54301
201508,2015,경춘선,백양리,5479,4314,9793
201508,2015,경춘선,굴봉산,12003,10762,22765
201508,2015,경춘선,가평,116035,118893,234928
201508,2015,경춘선,상천,12589,9942,22531
201508,2015,경춘선,청평,92042,89910,181952
201508,2015,경춘선,대성리,38414,37429,75843
201508,2015,경춘선,마석,80261,86890,167151
201508,2015,경춘선,천마산,22036,21442,43478
201508,2015,경춘선,평내호평,129279,125706,254985
201508,2015,경춘선,금곡,29314,27684,56998
201508,2015,경춘선,사릉,84951,78884,163835
201508,2015,경춘선,퇴계원,79591,70846,150437
201508,2015,경춘선,별내,51425,50148,101573
201508,2015,경춘선,갈매,6982,7007,13989
201508,2015,경춘선,신내,13059,15246,28305
201508,2015,경의선,검암,2,0,2
201508,2015,4호선,수유(강북구청),1056432,1014092,2070524
201508,2015,4호선,쌍문,792418,660646,1453064
201508,2015,4호선,창동,675228,735549,1410777
201508,2015,4호선,노원,585086,668148,1253234
201508,2015,4호선,당고개,300838,280861,581699
201508,2015,3호선,오금,162631,143784,306415
201508,2015,3호선,경찰병원,168155,166798,334953
201508,2015,3호선,가락시장,185389,170848,356237
201508,2015,3호선,수서,259326,268202,527528
201508,2015,3호선,일원,195508,200196,395704
201508,2015,3호선,대청,245947,216982,462929
201508,2015,3호선,학여울,75673,78193,153866
201508,2015,3호선,대치,283416,263071,546487
201508,2015,3호선,도곡,167060,158179,325239
201508,2015,3호선,매봉,274605,264617,539222
201508,2015,3호선,양재,982851,1068226,2051077
201508,2015,3호선,남부터미널,944202,976432,1920634
201508,2015,3호선,교대,318238,239527,557765
201508,2015,3호선,고속터미널,1508283,1591264,3099547
201508,2015,3호선,잠원,126992,124576,251568
201508,2015,3호선,신사,817572,906902,1724474
201508,2015,3호선,압구정,883605,981056,1864661
201508,2015,3호선,옥수,235243,243132,478375
201508,2015,3호선,금호,173834,156018,329852
201508,2015,3호선,약수,326474,309085,635559
201508,2015,3호선,동대입구,246639,273735,520374
201508,2015,3호선,충무로,31,0,31
201508,2015,3호선,을지로3가,184921,219933,404854
201508,2015,3호선,종로3가,173494,247548,421042
201508,2015,3호선,안국,637981,700444,1338425
201508,2015,3호선,경복궁,597132,637798,1234930
201508,2015,3호선,독립문,175210,177302,352512
201508,2015,3호선,무악재,87167,83420,170587
201508,2015,3호선,홍제,426534,388713,815247
201508,2015,3호선,녹번,340176,282898,623074
201508,2015,3호선,불광,401992,443567,845559
201508,2015,3호선,연신내,953323,887563,1840886
201508,2015,3호선,구파발,414020,336945,750965
201508,2015,3호선,지축,27275,28411,55686
201508,2015,2호선,용두,41024,42872,83896
201508,2015,2호선,신정네거리,245618,242531,488149
201508,2015,2호선,양천구청,158298,166810,325108
201508,2015,2호선,도림천,21934,24189,46123
201508,2015,2호선,신설동,76757,73273,150030
201508,2015,2호선,신답,28153,32571,60724
201508,2015,2호선,용답,54348,53340,107688
201508,2015,2호선,충정로,259628,279449,539077
201508,2015,2호선,아현,208375,192211,400586
201508,2015,2호선,이대,490391,512292,1002683
201508,2015,2호선,신촌,1305569,1351502,2657071
201508,2015,2호선,홍대입구,2061285,2247705,4308990
201508,2015,2호선,합정,890591,911191,1801782
201508,2015,2호선,당산,553367,613742,1167109
201508,2015,2호선,영등포구청,487148,491867,979015
201508,2015,2호선,문래,455615,460921,916536
201508,2015,2호선,신도림,1630745,1633661,3264406
201508,2015,2호선,대림,755362,785398,1540760
201508,2015,2호선,구로디지털단지,1619507,1625584,3245091
201508,2015,2호선,신대방,650388,610479,1260867
201508,2015,2호선,신림,1870838,1815174,3686012
201508,2015,2호선,봉천,525935,475386,1001321
201508,2015,2호선,서울대입구,1304507,1288194,2592701
201508,2015,2호선,낙성대,770277,726358,1496635
201508,2015,2호선,사당,1068261,1217466,2285727
201508,2015,2호선,방배,484256,490322,974578
201508,2015,2호선,서초,555734,567188,1122922
201508,2015,2호선,교대,908144,999517,1907661
201508,2015,2호선,강남,2870951,2935195,5806146
201508,2015,2호선,역삼,1118716,1258410,2377126
201508,2015,2호선,선릉,1356808,1164502,2521310
201508,2015,2호선,삼성,1551599,1595246,3146845
201508,2015,2호선,종합운동장,483208,531533,1014741
201508,2015,2호선,신천,654760,648470,1303230
201508,2015,2호선,잠실,2275439,2085177,4360616
201508,2015,2호선,잠실나루,424158,404786,828944
201508,2015,2호선,강변,1424893,1431422,2856315
201508,2015,2호선,구의,563992,546850,1110842
201508,2015,2호선,건대입구,1205453,1346084,2551537
201508,2015,2호선,성수,567638,628651,1196289
201508,2015,2호선,뚝섬,355287,377081,732368
201508,2015,2호선,한양대,212041,237668,449709
201508,2015,2호선,왕십리(성동구청),493437,430382,923819
201508,2015,2호선,상왕십리,244662,226493,471155
201508,2015,2호선,신당,315197,332087,647284
201508,2015,2호선,동대문역사문화공원,465899,542744,1008643
201508,2015,2호선,을지로4가,259467,256858,516325
201508,2015,2호선,을지로3가,445355,432025,877380
201508,2015,2호선,을지로입구,1272154,1267305,2539459
201508,2015,2호선,시청,648469,632143,1280612
201508,2015,1호선,동묘앞,146080,160120,306200
201508,2015,1호선,청량리(지하),529522,557446,1086968
201508,2015,1호선,제기동,253773,250835,504608
201508,2015,1호선,신설동,343060,333316,676376
201508,2015,1호선,동대문,321487,386055,707542
201508,2015,1호선,종로5가,495065,509842,1004907
201508,2015,1호선,종로3가,735171,699930,1435101
201508,2015,1호선,종각,1157791,1110675,2268466
201508,2015,1호선,시청,605929,608009,1213938
201508,2015,1호선,서울역,1579775,1378184,2957959
201508,2015,9호선2단계,종합운동장,113730,90210,203940
201508,2015,9호선2단계,봉은사,214033,214692,428725
201508,2015,9호선2단계,삼성중앙,99130,101264,200394
201508,2015,9호선2단계,선정릉,132341,137549,269890
201508,2015,9호선2단계,언주,162506,158828,321334
201508,2015,공항철도 1호선,인천국제공항,388941,359364,748305
201508,2015,공항철도 1호선,공항화물청사,60792,64611,125403
201508,2015,공항철도 1호선,운서,151698,156330,308028
201508,2015,공항철도 1호선,청라국제도시,121454,114057,235511
201508,2015,공항철도 1호선,검암,447443,411772,859215
201508,2015,공항철도 1호선,계양,279841,258897,538738
201508,2015,공항철도 1호선,김포공항,264947,178629,443576
201508,2015,공항철도 1호선,디지털미디어시티,251195,220892,472087
201508,2015,공항철도 1호선,홍대입구,221765,201005,422770
201508,2015,공항철도 1호선,공덕,34558,39142,73700
201508,2015,공항철도 1호선,서울역,279022,240421,519443
201508,2015,9호선,신논현,806412,801886,1608298
201508,2015,9호선,사평,64032,59689,123721
201508,2015,9호선,고속터미널,438724,505287,944011
201508,2015,9호선,신반포,71947,72679,144626
201508,2015,9호선,구반포,72874,76336,149210
201508,2015,9호선,동작,44449,32366,76815
201508,2015,9호선,흑석(중앙대입구),222261,228103,450364
201508,2015,9호선,노들,114051,92127,206178
201508,2015,9호선,노량진,846424,887869,1734293
201508,2015,9호선,샛강,128470,135478,263948
201508,2015,9호선,여의도,475949,463935,939884
201508,2015,9호선,국회의사당,348259,355483,703742
201508,2015,9호선,당산,419344,386619,805963
201508,2015,9호선,선유도,158598,159394,317992
201508,2015,9호선,신목동,98328,84064,182392
201508,2015,9호선,염창,380169,366790,746959
201508,2015,9호선,등촌,229939,221945,451884
201508,2015,9호선,증미,167286,171811,339097
201508,2015,9호선,가양,459239,442065,901304
201508,2015,9호선,양천향교,164210,162062,326272
201508,2015,9호선,마곡나루,46681,42964,89645
201508,2015,9호선,신방화,172382,163894,336276
201508,2015,9호선,공항시장,66094,72423,138517
201508,2015,9호선,김포공항,260611,315724,576335
201508,2015,9호선,개화,149716,92461,242177
201508,2015,8호선,모란,85400,68673,154073
201508,2015,8호선,수진,110315,97487,207802
201508,2015,8호선,신흥,112752,115196,227948
201508,2015,8호선,단대오거리,293393,275401,568794
201508,2015,8호선,남한산성입구,328166,287252,615418
201508,2015,8호선,산성,175164,166869,342033
201508,2015,8호선,복정,180732,129035,309767
201508,2015,8호선,장지,326396,320294,646690
201508,2015,8호선,문정,137200,130072,267272
201508,2015,8호선,가락시장,133253,162567,295820
201508,2015,8호선,송파,114898,116172,231070
201508,2015,8호선,석촌,195363,207256,402619
201508,2015,8호선,잠실,282996,341656,624652
201508,2015,8호선,몽촌토성,159568,172198,331766
201508,2015,8호선,강동구청,231775,238002,469777
201508,2015,8호선,천호,459974,513318,973292
201508,2015,8호선,암사,400722,346935,747657
201508,2015,7호선,부평구청,309294,234586,543880
201508,2015,7호선,굴포천,214225,218659,432884
201508,2015,7호선,삼산체육관,145746,130617,276363
201508,2015,7호선,상동,353507,362798,716305
201508,2015,7호선,부천시청,315360,322089,637449
201508,2015,7호선,신중동,352117,351063,703180
201508,2015,7호선,춘의,196275,191160,387435
201508,2015,7호선,부천종합운동장,138278,124418,262696
201508,2015,7호선,까치울,148702,131668,280370
201508,2015,7호선,온수,267449,247663,515112
201508,2015,7호선,천왕,182265,164219,346484
201508,2015,7호선,광명사거리,649492,618082,1267574
201508,2015,7호선,철산,612214,614296,1226510
201508,2015,7호선,가산디지털단지,1016533,1027635,2044168
201508,2015,7호선,남구로,395774,408469,804243
201508,2015,7호선,대림,281532,280798,562330
201508,2015,7호선,신풍,271293,253471,524764
201508,2015,7호선,보라매,227427,228874,456301
201508,2015,7호선,신대방삼거리,361115,336054,697169
201508,2015,7호선,장승배기,232472,221931,454403
201508,2015,7호선,상도,252441,234061,486502
201508,2015,7호선,숭실대입구,334446,323614,658060
201508,2015,7호선,남성,258786,234380,493166
201508,2015,7호선,이수,408354,409126,817480
201508,2015,7호선,내방,325478,337778,663256
201508,2015,7호선,고속터미널,598640,478735,1077375
201508,2015,7호선,반포,147246,140648,287894
201508,2015,7호선,논현,499090,554331,1053421
201508,2015,7호선,학동,542521,613396,1155917
201508,2015,7호선,강남구청,393863,436986,830849
201508,2015,7호선,청담,516835,606338,1123173
201508,2015,7호선,뚝섬유원지,288659,275127,563786
201508,2015,7호선,건대입구,426522,469988,896510
201508,2015,7호선,어린이대공원,356806,350606,707412
201508,2015,7호선,군자,347562,256311,603873
201508,2015,7호선,중곡,229258,203713,432971
201508,2015,7호선,용마산,144036,131854,275890
201508,2015,7호선,사가정,380170,365690,745860
201508,2015,7호선,면목,352323,331369,683692
201508,2015,7호선,상봉,437401,407008,844409
201508,2015,7호선,중화,279742,259760,539502
201508,2015,7호선,먹골,239070,225572,464642
201508,2015,7호선,태릉입구,193566,181996,375562
201508,2015,7호선,공릉,278988,276220,555208
201508,2015,경의선,계양,6,0,6
201508,2015,경의선,김포공항,3,0,3
201508,2015,경의선,서울역,2,0,2
201508,2015,경의선,문산,145767,143075,288842
201508,2015,경의선,파주,29844,21116,50960
201508,2015,경의선,월롱,49543,55838,105381
201508,2015,경의선,금촌,169604,162839,332443
201508,2015,경의선,금릉,114773,110892,225665
201508,2015,경의선,운정,125390,113368,238758
201508,2015,경의선,탄현,191549,183639,375188
201508,2015,경의선,일산,205542,197434,402976
201508,2015,경의선,풍산,101794,94596,196390
201508,2015,경의선,백마,153153,139175,292328
201508,2015,경의선,곡산,10950,10907,21857
201508,2015,경의선,능곡,79508,72829,152337
201508,2015,경의선,행신,168947,158083,327030
201508,2015,경의선,강매,50557,43437,93994
201508,2015,경의선,화전,38745,36644,75389
201508,2015,경의선,수색,39526,42500,82026
201508,2015,경의선,디지털미디어시티,53554,48121,101675
201508,2015,경의선,가좌,56476,53099,109575
201508,2015,경의선,홍대입구,36410,54813,91223
201508,2015,경의선,서강대,50314,50181,100495
201508,2015,경의선,공덕,39274,47184,86458
201508,2015,경의선,신촌,19962,24896,44858
201508,2015,경의선,서울역,79510,80761,160271
201508,2015,장항선,신창,36263,37993,74256
201508,2015,장항선,온양온천,95158,95920,191078
201508,2015,장항선,배방,20178,19709,39887
201508,2015,장항선,아산,60317,54533,114850
201508,2015,장항선,쌍용동,52605,48749,101354
201508,2015,장항선,봉명,28941,28531,57472
201508,2015,중앙선,용문,72939,71175,144114
201508,2015,중앙선,원덕,7587,7007,14594
201508,2015,중앙선,양평,92663,91712,184375
201508,2015,중앙선,오빈,7613,7709,15322
201508,2015,중앙선,아신,22386,22218,44604
201508,2015,중앙선,국수,19012,17390,36402
201508,2015,중앙선,신원,5500,4227,9727
201508,2015,중앙선,양수,52739,52265,105004
201508,2015,중앙선,운길산,31478,29003,60481
201508,2015,중앙선,팔당,24912,24030,48942
201508,2015,중앙선,도심,56389,45527,101916
201508,2015,중앙선,덕소,141211,143683,284894
201508,2015,중앙선,양정,18252,15171,33423
201508,2015,중앙선,도농,207876,178267,386143
201508,2015,중앙선,구리,323943,340384,664327
201508,2015,중앙선,양원,41714,44506,86220
201508,2015,중앙선,망우,177363,167935,345298
201508,2015,중앙선,상봉,134478,134032,268510
201508,2015,중앙선,중랑,126303,117421,243724
201508,2015,중앙선,회기,682990,666258,1349248
201508,2015,일산선,대화,334703,260646,595349
201508,2015,일산선,주엽,192777,196477,389254
201508,2015,일산선,정발산,215877,236106,451983
201508,2015,일산선,마두,172068,179542,351610
201508,2015,일산선,백석,242254,236082,478336
201508,2015,일산선,대곡,31261,23190,54451
201508,2015,일산선,화정,456992,476111,933103
201508,2015,일산선,원당,277396,258322,535718
201508,2015,일산선,삼송,265243,250367,515610
201508,2015,일산선,원흥,115293,97414,212707
201508,2015,분당선,매교,58165,56333,114498
201508,2015,분당선,수원시청,261495,294336,555831
201508,2015,분당선,매탄권선,106065,98420,204485
201508,2015,분당선,망포,305884,279153,585037
201508,2015,분당선,영통,222712,229230,451942
201508,2015,분당선,청명,106783,98084,204867
201508,2015,분당선,상갈,122885,118377,241262
201508,2015,분당선,기흥,183224,174538,357762
201508,2015,분당선,신갈,106683,101034,207717
201508,2015,분당선,구성,114288,112939,227227
201508,2015,분당선,죽전,513923,572223,1086146
201508,2015,분당선,보정,59502,45234,104736
201508,2015,분당선,이매,127788,121755,249543
201508,2015,분당선,오리,365566,306865,672431
201508,2015,분당선,미금,509081,527264,1036345
201508,2015,분당선,정자,406241,442866,849107
201508,2015,분당선,수내,326834,325870,652704
201508,2015,분당선,서현,661061,683834,1344895
201508,2015,분당선,야탑,668307,699225,1367532
201508,2015,분당선,모란,563929,518588,1082517
201508,2015,분당선,태평,347050,325166,672216
201508,2015,분당선,가천대,169365,204956,374321
201508,2015,분당선,선정릉,171166,193015,364181
201508,2015,분당선,강남구청,195821,232330,428151
201508,2015,분당선,압구정로데오,376532,431738,808270
201508,2015,분당선,서울숲,143518,137516,281034
201508,2015,분당선,수원,240691,154780,395471
201508,2015,분당선,복정,1,0,1
201508,2015,분당선,수서,188682,191731,380413
201508,2015,분당선,대모산입구,83697,75259,158956
201508,2015,분당선,개포동,88588,88382,176970
201508,2015,분당선,구룡,39738,38402,78140
201508,2015,분당선,도곡,133132,141597,274729
201508,2015,분당선,한티,342554,357626,700180
201508,2015,분당선,선릉,211316,433194,644510
201508,2015,과천선,범계,812496,807834,1620330
201508,2015,과천선,평촌,362827,356738,719565
201508,2015,과천선,인덕원,584894,583212,1168106
201508,2015,과천선,정부과천청사,293202,289129,582331
201508,2015,과천선,과천,130006,109271,239277
201508,2015,과천선,대공원,159026,165657,324683
201508,2015,과천선,경마공원,201510,207526,409036
201508,2015,과천선,선바위,213117,181145,394262
201508,2015,안산선,수리산,105386,79313,184699
201508,2015,안산선,오이도,205415,199249,404664
201508,2015,안산선,정왕,224879,241805,466684
201508,2015,안산선,신길온천,43108,40108,83216
201508,2015,안산선,안산,506709,463353,970062
201508,2015,안산선,초지,115296,109182,224478
201508,2015,안산선,고잔,231506,228411,459917
201508,2015,안산선,중앙,450545,477575,928120
201508,2015,안산선,한대앞,229077,221926,451003
201508,2015,안산선,상록수,533175,520121,1053296
201508,2015,안산선,반월,127422,117090,244512
201508,2015,안산선,대야미,97770,88391,186161
201508,2015,안산선,산본,431928,465849,897777
201508,2015,경원선,소요산,72090,55166,127256
201508,2015,경원선,동두천,47848,58660,106508
201508,2015,경원선,보산,44483,41264,85747
201508,2015,경원선,동두천 중앙,82142,77088,159230
201508,2015,경원선,지행,165323,162005,327328
201508,2015,경원선,덕정,164752,156888,321640
201508,2015,경원선,덕계,48264,44002,92266
201508,2015,경원선,양주,224490,193493,417983
201507,2015,6호선,월곡,286741,267547,554288
201507,2015,6호선,고려대,234565,222297,456862
201507,2015,경인선,도화,83764,73035,156799
201507,2015,경원선,이촌,115268,86654,201922
201507,2015,경원선,서빙고,51784,52407,104191
201507,2015,경원선,한남,96576,96541,193117
201507,2015,경원선,옥수,1178,828,2006
201507,2015,경원선,응봉,39823,33444,73267
201507,2015,경원선,왕십리,428561,463357,891918
201507,2015,경원선,청량리(지상),312268,360997,673265
201507,2015,경원선,외대앞,283881,257195,541076
201507,2015,경원선,신이문,231073,196019,427092
201507,2015,경원선,석계,270179,293434,563613
201507,2015,경원선,광운대,222040,198409,420449
201507,2015,경원선,월계,102602,92705,195307
201507,2015,경원선,녹천,119001,93236,212237
201507,2015,경원선,창동,2,0,2
201507,2015,경원선,방학,204188,193261,397449
201507,2015,경원선,도봉,131272,123086,254358
201507,2015,경원선,도봉산,83971,76652,160623
201507,2015,경원선,망월사,169169,169653,338822
201507,2015,경원선,회룡,282203,260312,542515
201507,2015,경원선,의정부,567617,604386,1172003
201507,2015,경원선,가능,176109,163858,339967
201507,2015,경원선,녹양,121430,105343,226773
201507,2015,경원선,양주,230072,197033,427105
201507,2015,경원선,덕계,50534,45960,96494
201507,2015,경원선,덕정,161356,153202,314558
201507,2015,경원선,지행,169707,165086,334793
201507,2015,경원선,동두천 중앙,83422,78111,161533
201507,2015,경원선,보산,47859,44215,92074
201507,2015,경원선,동두천,48322,58763,107085
201507,2015,경원선,소요산,66392,49929,116321
201507,2015,안산선,산본,456852,490185,947037
201507,2015,안산선,대야미,103665,93920,197585
201507,2015,안산선,반월,135331,124320,259651
201507,2015,안산선,상록수,549574,533929,1083503
201507,2015,안산선,한대앞,244084,236118,480202
201507,2015,안산선,중앙,455313,484254,939567
201507,2015,안산선,고잔,243920,242313,486233
201507,2015,안산선,초지,110756,104509,215265
201507,2015,안산선,안산,505692,458289,963981
201507,2015,안산선,신길온천,45286,42937,88223
201507,2015,안산선,정왕,231311,250870,482181
201507,2015,안산선,오이도,201443,199196,400639
201507,2015,안산선,수리산,113902,86076,199978
201507,2015,과천선,선바위,230220,193211,423431
201507,2015,과천선,경마공원,184663,189518,374181
201507,2015,과천선,대공원,114672,121922,236594
201507,2015,과천선,과천,135444,114527,249971
201507,2015,과천선,정부과천청사,308855,303882,612737
201507,2015,과천선,인덕원,623921,618574,1242495
201507,2015,과천선,평촌,391468,385381,776849
201507,2015,과천선,범계,852107,847773,1699880
201507,2015,분당선,선릉,240139,495560,735699
201507,2015,분당선,한티,372597,389873,762470
201507,2015,분당선,도곡,144839,152761,297600
201507,2015,분당선,구룡,43484,42180,85664
201507,2015,경부선,석수,301783,267797,569580
201507,2015,경부선,관악,212999,195545,408544
201507,2015,경부선,안양,683939,676151,1360090
201507,2015,경부선,명학,262220,263678,525898
201507,2015,경부선,금정,786745,772363,1559108
201507,2015,경부선,군포,186563,173166,359729
201507,2015,경부선,의왕,222633,209316,431949
201507,2015,경부선,성균관대,424114,400984,825098
201507,2015,경부선,화서,215485,211407,426892
201507,2015,경부선,수원,1116853,1208322,2325175
201507,2015,경부선,독산,402987,422247,825234
201507,2015,경부선,세류,106947,99645,206592
201507,2015,경부선,병점,366601,365564,732165
201507,2015,경부선,세마,63344,56467,119811
201507,2015,경부선,오산대,59802,55150,114952
201507,2015,경부선,오산,256722,248227,504949
201507,2015,경부선,진위,40978,37560,78538
201507,2015,경부선,송탄,115301,112364,227665
201507,2015,경부선,서정리,110635,111011,221646
201507,2015,경부선,지제,21859,21210,43069
201507,2015,경부선,평택,323806,320721,644527
201507,2015,분당선,개포동,95410,95451,190861
201507,2015,분당선,대모산입구,92218,82042,174260
201507,2015,분당선,수서,202441,206905,409346
201507,2015,분당선,복정,4,0,4
201507,2015,분당선,수원,244101,158760,402861
201507,2015,분당선,서울숲,153065,146793,299858
201507,2015,분당선,압구정로데오,392855,457579,850434
201507,2015,분당선,강남구청,213201,254941,468142
201507,2015,분당선,선정릉,189859,218548,408407
201507,2015,분당선,가천대,182828,215595,398423
201507,2015,6호선,안암,317937,322893,640830
201507,2015,7호선,노원,533401,589821,1123222
201507,2015,7호선,마들,280839,250599,531438
201507,2015,7호선,수락산,334263,322803,657066
201507,2015,7호선,도봉산,285315,256902,542217
201507,2015,7호선,장암,73293,28419,101712
201507,2015,6호선,봉화산(서울의료원),228905,209471,438376
201507,2015,6호선,화랑대,322024,232910,554934
201507,2015,6호선,태릉입구,120591,135265,255856
201507,2015,7호선,중계,373843,329582,703425
201507,2015,6호선,석계,314756,319207,633963
201507,2015,6호선,돌곶이,225477,198591,424068
201507,2015,6호선,보문,209523,181652,391175
201507,2015,6호선,창신,78947,62604,141551
201507,2015,6호선,동묘앞,196341,198282,394623
201507,2015,6호선,신당,207241,216770,424011
201507,2015,6호선,청구,90208,91582,181790
201507,2015,6호선,약수,83149,85836,168985
201507,2015,6호선,버티고개,59937,55825,115762
201507,2015,6호선,한강진,153272,188186,341458
201507,2015,6호선,이태원,412896,478067,890963
201507,2015,6호선,녹사평(용산구청),197691,218016,415707
201507,2015,6호선,삼각지,197833,157395,355228
201507,2015,6호선,효창공원앞,184308,174589,358897
201507,2015,6호선,공덕,461452,454599,916051
201507,2015,6호선,대흥,195604,207256,402860
201507,2015,6호선,광흥창,226674,217129,443803
201507,2015,6호선,상수,269625,325362,594987
201507,2015,6호선,합정,344994,336355,681349
201507,2015,6호선,망원,273974,289355,563329
201507,2015,6호선,마포구청,328006,281378,609384
201507,2015,6호선,월드컵경기장,147543,164275,311818
201507,2015,6호선,디지털미디어시티,383767,423860,807627
201507,2015,6호선,증산,243477,221812,465289
201507,2015,6호선,새절,310808,283719,594527
201507,2015,6호선,구산,191683,124987,316670
201507,2015,6호선,연신내,21,0,21
